secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
691,80,0,6.54949,37.0836,0,139,42.4,144.406,-37.8795,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
692,80,0,6.55928,36.4896,0,118,42.4,144.406,-37.8795,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
693,80,0,6.56942,36.0972,0,121,42.4,144.405,-37.8796,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
694,80,0,6.5799,36.1332,0,130,42.4,144.405,-37.8797,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
695,80,0,6.59005,35.3592,0,130,42.4,144.405,-37.8798,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
696,79,0,6.59935,35.0208,0,136,42.4,144.405,-37.8799,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
697,78,0,6.60911,35.4636,0,139,42.4,144.405,-37.88,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
698,78,0,6.61883,35.5032,0,142,42.4,144.405,-37.8801,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
699,77,0,6.6285,35.5284,0,142,42.4,144.405,-37.8802,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
700,77,0,6.63801,35.6004,0,142,42.4,144.405,-37.8802,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
701,77,0,6.64803,35.9028,0,142,42.4,144.405,-37.8803,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
702,76,0,6.65795,35.7696,0,138,42.4,144.405,-37.8804,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
703,75,0,6.66734,35.2872,0,142,42.4,144.405,-37.8805,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
704,75,0,6.67686,34.794,0,142,42.4,144.405,-37.8806,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
705,74,0,6.68621,34.4844,0,173,42.4,144.405,-37.8807,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
706,74,0,6.69572,34.5888,0,178,42.4,144.405,-37.8808,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
707,74,0,6.70558,34.9848,0,185,42.4,144.405,-37.8808,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
708,74,0,6.71514,34.506,0,174,42.4,144.405,-37.8809,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
709,73,0,6.72461,34.5456,0,164,42.4,144.405,-37.881,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
710,73,0,6.7344,34.4376,0,165,42.4,144.405,-37.8811,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
711,72,0,6.74479,34.7508,0,173,42.4,144.405,-37.8812,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
712,72,0,6.75429,33.6204,0,173,42.4,144.405,-37.8813,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
713,72,0,6.7646,34.3152,0,168,42.8,144.405,-37.8814,0,0.387973,25,0,46,0,0,0,0,0,0,0,0
714,72,0,6.77445,34.254,0,168,43.2,144.405,-37.8815,0,0.794064,25,0,46,0,0,0,0,0,0,0,0
715,71,0,6.7842,33.7824,0,160,43.6,144.405,-37.8816,0,1.20432,25,0,45,0,0,0,0,0,0,0,0
716,71,0,6.79372,33.4872,0,148,44,144.405,-37.8816,0,1.62449,25,0,45,0,0,0,0,0,0,0,0
717,71,0,6.80377,33.8616,0,145,44.4,144.405,-37.8817,0,2.0225,25,0,44,0,0,0,0,0,0,0,0
718,70,0,6.81311,33.7464,0,137,44.4,144.405,-37.8818,0,2.0225,25,0,44,0,0,0,0,0,0,0,0
719,70,0,6.82259,33.3252,0,133,44.4,144.405,-37.8819,0,2.0225,25,0,44,0,0,0,0,0,0,0,0
720,70,0,6.83156,32.8644,0,150,44.4,144.405,-37.882,0,2.0225,25,0,44,0,0,0,0,0,0,0,0
721,70,0,6.84079,32.976,0,204,44.4,144.405,-37.8821,0,2.0225,25,0,43,0,0,0,0,0,0,0,0
722,70,0,6.8501,33.3972,0,204,44.4,144.405,-37.8821,0,2.0225,25,0,43,0,0,0,0,0,0,0,0
723,70,0,6.85893,33.0948,0,159,44.4,144.405,-37.8822,0,1.63453,25,0,46,0,0,0,0,0,0,0,0
724,70,0,6.86792,33.2352,0,159,44.4,144.405,-37.8823,0,1.22843,25,0,46,0,0,0,0,0,0,0,0
725,70,0,6.87735,33.624,0,147,44.4,144.405,-37.8824,0,0.818178,25,0,46,0,0,0,0,0,0,0,0
726,70,0,6.88737,34.578,0,173,44.4,144.405,-37.8825,0,0.39801,25,0,46,0,0,0,0,0,0,0,0
727,71,0,6.89688,34.4664,0,173,44.4,144.405,-37.8826,0,4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
728,71,0,6.90644,34.4772,0,195,44.4,144.405,-37.8827,0,4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
729,72,0,6.91625,34.9164,0,158,44.4,144.405,-37.8827,0,4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
730,72,0,6.92562,35.0028,0,157,44.4,144.405,-37.8828,0,4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
731,73,0,6.93509,34.884,0,158,44.4,144.405,-37.8829,0,4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
732,73,0,6.94429,34.164,0,158,44.4,144.405,-37.883,0,4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
733,73,0,6.95439,34.8516,0,128,44.4,144.405,-37.8831,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
734,74,0,6.96384,34.8444,0,126,44.4,144.405,-37.8832,0,4.44089e-17,25,0,40,0,0,0,0,0,0,0,0
735,74,0,6.97329,34.7868,0,126,44.4,144.405,-37.8832,0,4.44089e-17,25,0,40,0,0,0,0,0,0,0,0
736,74,0,6.98279,34.8876,0,132,44.4,144.405,-37.8833,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
737,74,0,6.99276,34.992,0,129,44.4,144.405,-37.8834,0,4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
738,74,0,7.00278,35.1108,0,132,44.4,144.405,-37.8835,0,4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
739,74,0,7.01264,35.4996,0,137,44.4,144.405,-37.8836,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
740,74,0,7.02217,34.9632,0,137,44.4,144.405,-37.8837,0,4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
741,74,0,7.03294,34.9956,0,134,44.4,144.405,-37.8838,0,4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
742,74,0,7.04263,35.0064,0,127,44.4,144.404,-37.8839,0,4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
743,74,0,7.05279,35.6796,0,127,44.4,144.404,-37.884,0,4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
744,74,0,7.06242,35.3124,0,123,44.4,144.404,-37.884,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
745,74,0,7.07234,35.8344,0,123,44.4,144.404,-37.8841,0,4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
746,74,0,7.08244,36.1332,0,115,44.4,144.404,-37.8842,0,4.44089e-17,25,0,41,0,0,0,0,0,0,0,0
747,74,0,7.09227,35.802,0,114,44.4,144.404,-37.8843,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
748,75,0,7.10225,35.8236,0,117,44.4,144.404,-37.8844,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
749,75,0,7.11203,35.2764,0,119,44.4,144.404,-37.8845,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
750,75,0,7.12222,35.7336,0,129,44.4,144.404,-37.8846,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
751,76,0,7.13226,35.1756,0,123,44.4,144.404,-37.8847,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
752,76,0,7.14217,35.0388,0,119,44.4,144.404,-37.8848,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
753,77,0,7.1523,35.658,0,119,44.4,144.404,-37.8848,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
754,77,0,7.16236,35.7948,0,116,44.4,144.404,-37.8849,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
755,77,0,7.17226,35.7192,0,116,44.4,144.404,-37.885,0,4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
756,77,0,7.18179,35.0748,0,122,44.4,144.404,-37.8851,0,4.44089e-17,24,0,48,0,0,0,0,0,0,0,0
757,77,0,7.19177,35.6148,0,124,44.4,144.404,-37.8852,0,4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
758,77,0,7.2016,35.6292,0,124,44.4,144.404,-37.8853,0,4.44089e-17,24,0,47,0,0,0,0,0,0,0,0
759,77,0,7.2119,35.568,0,128,44.4,144.404,-37.8854,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
760,77,0,7.22182,35.1972,0,115,44.4,144.404,-37.8855,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
761,77,0,7.23201,35.9388,0,107,44.4,144.404,-37.8856,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
762,77,0,7.24225,36.4716,0,97,44.4,144.404,-37.8857,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
763,77,0,7.25255,36.468,0,97,44.4,144.404,-37.8857,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
764,77,0,7.26234,36.09,0,105,44.4,144.404,-37.8858,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
765,77,0,7.27264,36.0972,0,109,44.4,144.404,-37.8859,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
766,77,0,7.28249,35.7444,0,109,44.4,144.404,-37.886,0,4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
767,77,0,7.29229,35.3268,0,95,44.4,144.404,-37.8861,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
768,77,0,7.30244,35.6868,0,90,44.4,144.404,-37.8862,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
769,77,0,7.31269,35.982,0,88,44.4,144.404,-37.8863,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
770,77,0,7.32302,36.4644,0,88,44.4,144.404,-37.8864,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
771,77,0,7.33363,37.3356,0,88,44.4,144.404,-37.8865,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
772,77,0,7.34412,37.3536,0,102,44.4,144.404,-37.8866,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
773,77,0,7.35492,37.9008,0,106,44.4,144.404,-37.8867,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
774,77,0,7.36509,37.1664,0,106,44.4,144.404,-37.8868,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
775,77,0,7.37481,35.9604,0,108,44.4,144.404,-37.8868,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
776,77,0,7.38466,35.8956,0,108,44.4,144.404,-37.8869,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
777,77,0,7.39439,35.7984,0,102,44.4,144.404,-37.887,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
778,77,0,7.40376,35.2908,0,102,44.4,144.404,-37.8871,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
779,77,0,7.41343,35.3196,0,97,44.4,144.404,-37.8872,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
780,77,0,7.42351,35.928,0,96,44.4,144.404,-37.8873,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
781,77,0,7.43329,35.8056,0,96,44.4,144.404,-37.8874,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
782,77,0,7.44334,35.8416,0,98,44.4,144.404,-37.8874,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
783,77,0,7.45327,35.784,0,106,44.4,144.404,-37.8875,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
784,77,0,7.46256,34.722,0,106,44.4,144.404,-37.8876,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
785,77,0,7.47251,35.2008,0,107,44.4,144.404,-37.8877,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
786,77,0,7.48195,35.1972,0,113,44.4,144.404,-37.8878,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
787,77,0,7.49167,34.758,0,100,44.4,144.404,-37.8879,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
788,77,0,7.50141,34.8516,0,103,44.4,144.404,-37.888,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
789,77,0,7.51125,35.406,0,103,44.4,144.404,-37.8881,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
790,77,0,7.52117,36.2484,0,117,44.4,144.404,-37.8881,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
791,77,0,7.53171,36.6696,0,108,44.4,144.404,-37.8882,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
792,77,0,7.54154,36.3096,0,105,44.4,144.404,-37.8883,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
793,77,0,7.55175,36.2088,0,105,44.4,144.404,-37.8884,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
794,77,0,7.56204,36.5112,0,103,44.4,144.404,-37.8885,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
795,77,0,7.57234,36.4356,0,106,44.4,144.404,-37.8886,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
796,77,0,7.58277,36.3024,0,116,44.4,144.404,-37.8887,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
797,77,0,7.59319,36.3852,0,116,44.4,144.404,-37.8888,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
798,77,0,7.6032,36.0828,0,116,44.4,144.404,-37.8889,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
799,77,0,7.61307,35.6256,0,126,44.4,144.404,-37.889,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
800,77,0,7.62328,36.0468,0,121,44.4,144.404,-37.889,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
801,77,0,7.63309,35.5752,0,123,44.4,144.404,-37.8891,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
802,77,0,7.64313,35.5752,0,114,44.4,144.404,-37.8892,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
803,77,0,7.65319,35.6976,0,114,44.4,144.404,-37.8893,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
804,77,0,7.66374,36.5472,0,102,44.4,144.404,-37.8894,0,4.44089e-17,24,0,41,0,0,0,0,0,0,0,0
805,77,0,7.67401,36.5148,0,102,44.4,144.404,-37.8895,0,4.44089e-17,24,0,41,0,0,0,0,0,0,0,0
806,77,0,7.68405,36.4644,0,109,44.4,144.403,-37.8896,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
807,77,0,7.69408,36.1512,0,109,44.4,144.403,-37.8897,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
808,77,0,7.70386,35.6724,0,114,44.4,144.403,-37.8898,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
809,77,0,7.71401,36.0576,0,124,44.4,144.403,-37.8899,0,4.44089e-17,24,0,41,0,0,0,0,0,0,0,0
810,77,0,7.72375,35.442,0,124,44.4,144.403,-37.8899,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
811,77,0,7.73395,36.2052,0,124,44.4,144.403,-37.89,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
812,77,0,7.74419,36.3276,0,116,44.4,144.403,-37.8901,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
813,77,0,7.7544,36.6192,0,123,44.4,144.403,-37.8902,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
814,77,0,7.76484,36.7524,0,136,44.4,144.403,-37.8903,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
815,77,0,7.77545,36.8928,0,136,44.4,144.403,-37.8904,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
816,78,0,7.78596,37.584,0,154,44.4,144.403,-37.8905,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
817,79,0,7.79635,37.6344,0,154,44.4,144.403,-37.8906,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
818,80,0,7.80677,37.5192,0,127,44.4,144.403,-37.8907,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
819,81,0,7.81675,37.5516,0,122,44.4,144.403,-37.8908,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
820,81,0,7.82715,38.0268,0,122,44.4,144.403,-37.8909,0,4.44089e-17,24,0,42,0,0,0,0,0,0,0,0
821,81,0,7.83797,39.0672,0,114,44.4,144.403,-37.891,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
822,82,0,7.84907,39.0564,0,114,44.4,144.403,-37.8911,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
823,82,0,7.86024,39.1716,0,106,44.4,144.403,-37.8912,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
824,83,0,7.87117,39.1212,0,102,44.4,144.403,-37.8913,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
825,84,0,7.88238,39.2328,0,102,44.4,144.403,-37.8914,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
826,84,0,7.8944,40.5072,0,96,44.4,144.403,-37.8915,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
827,85,0,7.90642,40.8528,0,93,44.4,144.403,-37.8916,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
828,85,0,7.91821,41.2092,0,93,44.4,144.403,-37.8917,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
829,85,0,7.92976,40.842,0,87,44.4,144.403,-37.8918,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
830,85,0,7.94169,40.7196,0,87,44.4,144.403,-37.8919,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
831,85,0,7.95329,40.7304,0,86,44.4,144.403,-37.892,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
832,86,0,7.96557,41.1588,0,88,44.4,144.403,-37.8921,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
833,87,0,7.97718,40.5144,0,88,44.4,144.403,-37.8922,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
834,87,0,7.9894,41.3712,0,97,44.4,144.403,-37.8923,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
835,87,0,8.00146,41.4684,0,85,44.4,144.403,-37.8924,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
836,88,0,8.01346,41.9796,0,85,44.4,144.403,-37.8925,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
837,89,0,8.02524,41.9328,0,82,44.4,144.403,-37.8926,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
838,89,0,8.03731,41.8716,0,80,44.4,144.403,-37.8927,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
839,88,0,8.04881,41.2812,0,78,44.4,144.403,-37.8928,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
840,88,0,8.06034,40.7592,0,77,44.4,144.404,-37.8929,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
841,88,0,8.07124,39.8196,0,74,44.4,144.404,-37.893,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
842,88,0,8.08284,39.8844,0,68,44.4,144.404,-37.8931,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
843,88,0,8.09448,40.2984,0,71,44.4,144.404,-37.8932,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
844,88,0,8.10663,41.202,0,82,44.4,144.404,-37.8933,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
845,87,0,8.11877,41.7276,0,83,44.4,144.404,-37.8934,0,4.44089e-17,24,0,43,0,0,0,0,0,0,0,0
846,87,0,8.13054,41.4144,0,89,44.4,144.404,-37.8935,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
847,87,0,8.14171,40.4784,0,89,44.4,144.404,-37.8936,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
848,87,0,8.15425,41.8248,0,89,44.4,144.404,-37.8937,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
849,87,0,8.16586,42.2136,0,90,44.4,144.404,-37.8938,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
850,87,0,8.17787,42.1956,0,91,44.4,144.404,-37.8939,0,4.44089e-17,24,0,48,0,0,0,0,0,0,0,0
851,87,0,8.18963,42.2712,0,91,44.4,144.404,-37.8939,0,4.44089e-17,24,0,48,0,0,0,0,0,0,0,0
852,87,0,8.2002,41.7672,0,104,44.4,144.404,-37.894,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
853,87,0,8.21175,41.7564,0,104,44.4,144.404,-37.8941,0,4.44089e-17,24,0,46,0,0,0,0,0,0,0,0
854,87,0,8.22248,41.7456,0,107,44.4,144.405,-37.8942,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
855,87,0,8.23427,41.6268,0,108,44.4,144.405,-37.8942,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
856,87,0,8.24517,41.238,0,114,44.4,144.405,-37.8943,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
857,87,0,8.25716,41.5512,0,114,44.4,144.405,-37.8944,0,4.44089e-17,24,0,45,0,0,0,0,0,0,0,0
858,87,0,8.2678,40.9572,0,85,44.4,144.405,-37.8944,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
859,87,0,8.27923,41.5764,0,85,44.4,144.405,-37.8945,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
860,87,0,8.29022,40.8492,0,104,44.4,144.405,-37.8945,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
861,87,0,8.30193,40.9104,0,104,44.4,144.405,-37.8946,0,4.44089e-17,24,0,44,0,0,0,0,0,0,0,0
